site_id,gradebook_item_id,item_name,item_source,external_id,points_possible,due_date,released,category_id,category_name
LIS4303_2025_26,34566,Course Grade,Manual/Other,,,,,,
LIS4303_2025_26,35053,Test 1,Manual/Other,,100.0,,,614.0,Tests
LIS4303_2025_26,35054,Assignment 1,Manual/Other,,100.0,,,612.0,Assignments
LIS4303_2025_26,35055,Assignment 2,Manual/Other,,100.0,,,612.0,Assignments
LIS4303_2025_26,35199,Test 2,Manual/Other,,100.0,,,614.0,Tests
LIS4303_2025_26,35540,Examination,Manual/Other,,100.0,,,613.0,Examination
LIS4304_2025_26,34565,Course Grade,Manual/Other,,,,,,
LIS4305_2025_26,34564,Course Grade,Manual/Other,,,,,,
LIS4306_2025_26,36490,Course Grade,Manual/Other,,,,,,
LIS4307_2025_26,36489,Course Grade,Manual/Other,,,,,,
LIS4308_2025_26,36488,Course Grade,Manual/Other,,,,,,
LIS4308_2025_26,36677,profile-flex-grid-exercise,Manual/Other,,100.0,,,637.0,Tests
LIS4308_2025_26,36678,Test 1,Manual/Other,,100.0,,,637.0,Tests
LIS4308_2025_26,36811,Test 2,Manual/Other,,100.0,2026-04-15 00:00:00,,637.0,Tests
LIS4309_2025_26,36487,Course Grade,Manual/Other,,,,,,
LIS4311_2025_26,36486,Course Grade,Manual/Other,,,,,,
LIS4312_2025_26,34567,Course Grade,Manual/Other,,,,,,
LIS4411_2025_26,36485,Course Grade,Manual/Other,,,,,,
LL835_2025_26,34882,Course Grade,Manual/Other,,,,,,
LSE601_2025_26,35188,Course Grade,Manual/Other,,,,,,
LSE6412_2025_26,35149,Course Grade,Manual/Other,,,,,,
LSE6413_2025_26,36541,Course Grade,Manual/Other,,,,,,
M1330_2025_26,34922,Course Grade,Manual/Other,,,,,,
M1400A_2025_26,33926,Course Grade,Manual/Other,,,,,,
M1400B_2025_26,35710,Course Grade,Manual/Other,,,,,,
M1400_2025_26,34018,Course Grade,Manual/Other,,,,,,
M1503_2025_26,33874,Course Grade,Manual/Other,,,,,,
M1504_2025_26,33905,Course Grade,Manual/Other,,,,,,
M1505_2025_26,33877,Course Grade,Manual/Other,,,,,,
M1505_2025_26,35544,Final_Mark,Manual/Other,,100.0,,,,
M1505_2025_26,35545,M1505Final_Mark,Manual/Other,,100.0,,,,
M1506_2025_26,35572,Course Grade,Manual/Other,,,,,,
M1506_2025_26,36791,Test1,Manual/Other,,60.0,,,,
M1506_2025_26,36792,Test2,Manual/Other,,60.0,,,,
M1506_2025_26,36793,Quiz1,Manual/Other,,10.0,,,,
M1506_2025_26,36794,Quiz2,Manual/Other,,5.0,,,,
M1506_2025_26,36795,Quiz3,Manual/Other,,10.0,,,,
M1506_2025_26,36809,Quiz4,Manual/Other,,15.0,,,,
M1506_2025_26,36812,CRS,Manual/Other,,100.0,,,,
M1511_2025_26,33864,Course Grade,Manual/Other,,,,,,
M1511_2025_26,35370,CW,Manual/Other,,100.0,,,,
M1512_2025_26,35624,Course Grade,Manual/Other,,,,,,
M1512_2025_26,36451,Tutorial Test 1,Tests & Quizzes,8831,20.0,2026-02-06 17:30:00,,,
M1512_2025_26,36536,Tutorial Test 2,Tests & Quizzes,8846,20.0,2026-02-16 17:30:00,,,
M1512_2025_26,36571,Tutorial Test 3,Manual/Other,,15.0,2026-02-20 00:00:00,,,
M1512_2025_26,36652,Test 1,Manual/Other,,50.0,2026-03-20 00:00:00,,,
M1512_2025_26,36688,Tutorial Test 4,Manual/Other,,20.0,2026-03-27 00:00:00,,,
M1512_2025_26,36834,Test 2,Manual/Other,,50.0,,,,
M1513_2025_26,35623,Course Grade,Manual/Other,,,,,,
M1513_2025_26,36824,CSW,Manual/Other,,100.0,,,,
M1531_2025_26,35202,Course Grade,Manual/Other,,,,,,
M2402_2025_26,34716,Course Grade,Manual/Other,,,,,,
M2403_2025_26,34819,Course Grade,Manual/Other,,,,,,
M2404_2025_26,36322,Course Grade,Manual/Other,,,,,,
M2406_2025_26,36326,Course Grade,Manual/Other,,,,,,
M2501_2025_26,36056,Course Grade,Manual/Other,,,,,,
M2502_2025_26,34006,Course Grade,Manual/Other,,,,,,
M2502_2025_26,35075,Sem. Test 1,Manual/Other,,100.0,,,,
M2502_2025_26,35216,Quiz 1,Manual/Other,,100.0,,,,
M2502_2025_26,35385,Sem. Test 2,Manual/Other,,100.0,,,,
M2503_2025_26,34005,Course Grade,Manual/Other,,,,,,
M2503_2025_26,34790,Test 1,Manual/Other,,50.0,,,,
M2503_2025_26,34791,Quiz 1 5%,Manual/Other,,5.0,,,,
M2503_2025_26,34792,Assignment 1/100,Manual/Other,,100.0,,,,
M2503_2025_26,34793,Test 2/50,Manual/Other,,50.0,,,,
M2504_2025_26,35670,Course Grade,Manual/Other,,,,,,
M2505_2025_26,34344,Course Grade,Manual/Other,,,,,,
M2506_2025_26,35671,Course Grade,Manual/Other,,,,,,
M2515_2025_26,34279,Course Grade,Manual/Other,,,,,,
M2515_2025_26,35402,CSW,Manual/Other,,100.0,,,,
M2516_2025_26,34729,Course Grade,Manual/Other,,,,,,
M2516_2025_26,36693,TEST 1,Manual/Other,,50.0,,,,
M2516_2025_26,36785,TEST 2,Manual/Other,,50.0,,,,
M3501_2025_26,34367,Course Grade,Manual/Other,,,,,,
M3501_2025_26,35031,TEST 1,Manual/Other,,50.0,,,,
M3501_2025_26,35226,TEST 2,Manual/Other,,50.0,,,,
M3501_2025_26,35324,TEST 3,Manual/Other,,50.0,,,,
M3501_2025_26,35406,TEST 4,Manual/Other,,50.0,,,,
M3501_2025_26,35466,CWK,Manual/Other,,100.0,,,,
M3502_2025_26,34368,Course Grade,Manual/Other,,,,,,
M3503_2025_26,34110,Course Grade,Manual/Other,,,,,,
M3503_2025_26,34741,Quiz1,Manual/Other,,28.0,,,,
M3503_2025_26,35350,Testav,Manual/Other,,100.0,,,,
M3503_2025_26,35351,Quizav,Manual/Other,,100.0,,,,
M3503_2025_26,35352,CRS,Manual/Other,,100.0,,,,
M3503_2025_26,35384,Testsav,Manual/Other,,100.0,,,,
M3505_2025_26,35733,Course Grade,Manual/Other,,,,,,
M3505_2025_26,36651,Test 01,Manual/Other,,60.0,,,,
M3505_2025_26,36684,test 01R,Manual/Other,,60.0,,,,
M3505_2025_26,36774,test02,Manual/Other,,50.0,,,,
M3507_2025_26,35957,Course Grade,Manual/Other,,,,,,
M4401_2025_26,34974,Course Grade,Manual/Other,,,,,,
M4403_2025_26,35730,Course Grade,Manual/Other,,,,,,
M4404_2025_26,35729,Course Grade,Manual/Other,,,,,,
M4407_2025_26,34975,Course Grade,Manual/Other,,,,,,
M4501_2025_26,34094,Course Grade,Manual/Other,,,,,,
M4501_2025_26,35044,Test 1,Manual/Other,,20.0,,,,
M4501_2025_26,35221,Test 2,Manual/Other,,30.0,,,,
M4501_2025_26,35310,Test 3,Manual/Other,,20.0,,,,
M4502_2025_26,34093,Course Grade,Manual/Other,,,,,,
M4502_2025_26,35010,Test 01,Manual/Other,,50.0,,,,
M4502_2025_26,35229,Test 02,Manual/Other,,40.0,,,,
M4502_2025_26,35342,Test 03,Manual/Other,,40.0,,,,
M4503_2025_26,35586,Course Grade,Manual/Other,,,,,,
M4503_2025_26,36575,Assignment 3,Manual/Other,,100.0,,,,
M4503_2025_26,36689,Semester Test 1,Manual/Other,,100.0,,,,
M4503_2025_26,36702,Group Assign. 1,Manual/Other,,100.0,,,,
M4503_2025_26,36799,Semester Test 2,Manual/Other,,100.0,,,,
M4504_2025_26,35585,Course Grade,Manual/Other,,,,,,
M4504_2025_26,36825,CSW,Manual/Other,,100.0,,,,
M4507_2025_26,34092,Course Grade,Manual/Other,,,,,,
M5000_2025_26,36223,Course Grade,Manual/Other,,,,,,
MAC0101_2025_26,34781,Course Grade,Manual/Other,,,,,,
MAC0102_2025_26,36106,Course Grade,Manual/Other,,,,,,
MAC0103_2025_26,34776,Course Grade,Manual/Other,,,,,,
MAC0104_2025_26,36008,Course Grade,Manual/Other,,,,,,
MAC0105_2025_26,34789,Course Grade,Manual/Other,,,,,,
MAC0106_2025_26,34782,Course Grade,Manual/Other,,,,,,
MAC0107_2025_26,36086,Course Grade,Manual/Other,,,,,,
MAC0108_2025_26,36072,Course Grade,Manual/Other,,,,,,
MAC017_2025_26,36107,Course Grade,Manual/Other,,,,,,
MAC019_2025_26,36071,Course Grade,Manual/Other,,,,,,
MAC0201_2025_26,34774,Course Grade,Manual/Other,,,,,,
MAC0202_2025_26,34740,Course Grade,Manual/Other,,,,,,
MAC0203_2025_26,34772,Course Grade,Manual/Other,,,,,,
MAC0204_2025_26,34771,Course Grade,Manual/Other,,,,,,
MAC0205_2025_26,34773,Course Grade,Manual/Other,,,,,,
MAC0206_2025_26,35995,Course Grade,Manual/Other,,,,,,
MAC0207_2025_26,35994,Course Grade,Manual/Other,,,,,,
MAC0208_2025_26,35993,Course Grade,Manual/Other,,,,,,
MAC0209_2025_26,35992,Course Grade,Manual/Other,,,,,,
MAC0210_2025_26,35991,Course Grade,Manual/Other,,,,,,
MAC022_2025_26,34788,Course Grade,Manual/Other,,,,,,
MAC023_2025_26,34785,Course Grade,Manual/Other,,,,,,
MAC024_2025_26,34787,Course Grade,Manual/Other,,,,,,
MAC025_2025_26,34786,Course Grade,Manual/Other,,,,,,
MAC026_2025_26,35976,Course Grade,Manual/Other,,,,,,
MAC027_2025_26,35975,Course Grade,Manual/Other,,,,,,
MAC028_2025_26,35974,Course Grade,Manual/Other,,,,,,
MAC029_2025_26,35973,Course Grade,Manual/Other,,,,,,
MAC0301_2025_26,34733,Course Grade,Manual/Other,,,,,,
MAC0302_2025_26,34730,Course Grade,Manual/Other,,,,,,
MAC0303_2025_26,34735,Course Grade,Manual/Other,,,,,,
MAC0304_2025_26,34732,Course Grade,Manual/Other,,,,,,
MAC0305_2025_26,34734,Course Grade,Manual/Other,,,,,,
MAC0306_2025_26,36068,Course Grade,Manual/Other,,,,,,
MAC0307_2025_26,36067,Course Grade,Manual/Other,,,,,,
MAC0308_2025_26,34731,Course Grade,Manual/Other,,,,,,
MAC0309_2025_26,36066,Course Grade,Manual/Other,,,,,,
MAC032_2025_26,34737,Course Grade,Manual/Other,,,,,,
MAC034_2025_26,34736,Course Grade,Manual/Other,,,,,,
MAC035_2025_26,34738,Course Grade,Manual/Other,,,,,,
MAC036_2025_26,36070,Course Grade,Manual/Other,,,,,,
MAC038_2025_26,36069,Course Grade,Manual/Other,,,,,,
MGM1302_2025_26,33871,Course Grade,Manual/Other,,,,,,
MGM2301_2025_26,33992,Course Grade,Manual/Other,,,,,,
MGM2302_2025_26,34281,Course Grade,Manual/Other,,,,,,
MGM2501_2025_26,35722,Course Grade,Manual/Other,,,,,,
MGM3301_2025_26,35925,Course Grade,Manual/Other,,,,,,
MGM3302_2025_26,34263,Course Grade,Manual/Other,,,,,,
MGM3306_2025_26,35924,Course Grade,Manual/Other,,,,,,
MGM3402_2025_26,34937,Course Grade,Manual/Other,,,,,,
MGM3502_2025_26,34127,Course Grade,Manual/Other,,,,,,
MGM3506_2025_26,35908,Course Grade,Manual/Other,,,,,,
MGM4303_2025_26,36244,Course Grade,Manual/Other,,,,,,
MGM4401_2025_26,34212,Course Grade,Manual/Other,,,,,,
MGM4402_2025_26,34179,Course Grade,Manual/Other,,,,,,
MGM4403_2025_26,34224,Course Grade,Manual/Other,,,,,,
MGT2301_2025_26,34282,Course Grade,Manual/Other,,,,,,
MGT5401_2025_26,34806,Course Grade,Manual/Other,,,,,,
MGT5402_2025_26,34807,Course Grade,Manual/Other,,,,,,
MGT5403_2025_26,34805,Course Grade,Manual/Other,,,,,,
MGT5404_2025_26,34804,Course Grade,Manual/Other,,,,,,
MGT5405_2025_26,36554,Course Grade,Manual/Other,,,,,,
MGT5406_2025_26,36553,Course Grade,Manual/Other,,,,,,
MGT5407_2025_26,36552,Course Grade,Manual/Other,,,,,,
MGT5408_2025_26,36555,Course Grade,Manual/Other,,,,,,
MKT2301_2025_26,33991,Course Grade,Manual/Other,,,,,,
MKT3301_2025_26,34464,Course Grade,Manual/Other,,,,,,
MKT3303_2025_26,34481,Course Grade,Manual/Other,,,,,,
MKT3304_2025_26,35927,Course Grade,Manual/Other,,,,,,
MKT3305_2025_26,35926,Course Grade,Manual/Other,,,,,,
MKT4401_2025_26,34468,Course Grade,Manual/Other,,,,,,
MKT4402_2025_26,34466,Course Grade,Manual/Other,,,,,,
MKT4403_2025_26,34469,Course Grade,Manual/Other,,,,,,
MKT4404_2025_26,34465,Course Grade,Manual/Other,,,,,,
MKT4405_2025_26,36360,Course Grade,Manual/Other,,,,,,
MKT4406_2025_26,36359,Course Grade,Manual/Other,,,,,,
MKT4407_2025_26,36358,Course Grade,Manual/Other,,,,,,
MKT4408_2025_26,34467,Course Grade,Manual/Other,,,,,,
MPH6301_2025_26,34811,Course Grade,Manual/Other,,,,,,
MPH6302_2025_26,34810,Course Grade,Manual/Other,,,,,,
MPH6303_2025_26,34812,Course Grade,Manual/Other,,,,,,
MPH6304_2025_26,34813,Course Grade,Manual/Other,,,,,,
NRS2300_2025_26,34017,Course Grade,Manual/Other,,,,,,
NRS2301_2025_26,34016,Course Grade,Manual/Other,,,,,,
NRS2302_2025_26,34015,Course Grade,Manual/Other,,,,,,
NRS2303_2025_26,35804,Course Grade,Manual/Other,,,,,,
NRS2303_2025_26,36572,TEST I: PHARMACOKINETICS,Tests & Quizzes,8855,60.0,2026-02-26 11:30:00,,,
NRS2304_2025_26,35803,Course Grade,Manual/Other,,,,,,
NRS2305_2025_26,35802,Course Grade,Manual/Other,,,,,,
NRS2306_2025_26,35801,Course Grade,Manual/Other,,,,,,
NRS3301_2025_26,34081,Course Grade,Manual/Other,,,,,,
NRS3302_2025_26,34079,Course Grade,Manual/Other,,,,,,
NRS3303_2025_26,34078,Course Grade,Manual/Other,,,,,,
NRS3304_2025_26,34082,Course Grade,Manual/Other,,,,,,
NRS3305_2025_26,34083,Course Grade,Manual/Other,,,,,,
NRS3306_2025_26,34077,Course Grade,Manual/Other,,,,,,
NRS3307_2025_26,35680,Course Grade,Manual/Other,,,,,,
NRS3308_2025_26,34080,Course Grade,Manual/Other,,,,,,
NRS3309_2025_26,35679,Course Grade,Manual/Other,,,,,,
NRS3310_2025_26,35678,Course Grade,Manual/Other,,,,,,
NRS3311_2025_26,35677,Course Grade,Manual/Other,,,,,,
NRS3312_2025_26,35676,Course Grade,Manual/Other,,,,,,
NRS3313_2025_26,35675,Course Grade,Manual/Other,,,,,,
NRS3313_2025_26,36779,TEST,Tests & Quizzes,8861,40.0,2026-03-08 17:00:00,,,
NRS3314_2025_26,35674,Course Grade,Manual/Other,,,,,,
NRS4301_2025_26,34044,Course Grade,Manual/Other,,,,,,
NRS4302_2025_26,34043,Course Grade,Manual/Other,,,,,,
NRS4303_2025_26,34042,Course Grade,Manual/Other,,,,,,
NRS4304_2025_26,34041,Course Grade,Manual/Other,,,,,,
NRS4305_2025_26,34040,Course Grade,Manual/Other,,,,,,
NRS4306_2025_26,34039,Course Grade,Manual/Other,,,,,,
NRS4307_2025_26,35947,Course Grade,Manual/Other,,,,,,
NRS4308_2025_26,35946,Course Grade,Manual/Other,,,,,,
NRS4308_2025_26,36609,NRS4308 TEST 1 2026,Tests & Quizzes,8857,30.0,2026-03-05 17:10:00,,,
NRS4309_2025_26,35945,Course Grade,Manual/Other,,,,,,
NRS4310_2025_26,35944,Course Grade,Manual/Other,,,,,,
NRS4311_2025_26,35943,Course Grade,Manual/Other,,,,,,
NRS4312_2025_26,35942,Course Grade,Manual/Other,,,,,,
NRS4313_2025_26,35941,Course Grade,Manual/Other,,,,,,
NRS4313_2025_26,36603,NRS 4313 TEST 1 2026,Tests & Quizzes,8856,20.0,2026-03-03 15:10:00,,,
NRS5301_2025_26,34412,Course Grade,Manual/Other,,,,,,
NRS5302_2025_26,34417,Course Grade,Manual/Other,,,,,,
NRS5303_2025_26,34415,Course Grade,Manual/Other,,,,,,
NRS5303_2025_26,35309,NRS 5303 TEST 1,Tests & Quizzes,8755,25.0,2025-11-13 11:15:00,,,
NRS5304_2025_26,34416,Course Grade,Manual/Other,,,,,,
NRS5305_2025_26,34419,Course Grade,Manual/Other,,,,,,
NRS5306_2025_26,34418,Course Grade,Manual/Other,,,,,,
NRS5307_2025_26,34413,Course Grade,Manual/Other,,,,,,
NRS5307_2025_26,35297,NRS5307 TEST 1,Tests & Quizzes,8754,25.0,2025-11-11 10:10:00,,,
NRS5308_2025_26,36199,Course Grade,Manual/Other,,,,,,
NRS5309_2025_26,36198,Course Grade,Manual/Other,,,,,,
NRS5310_2025_26,36197,Course Grade,Manual/Other,,,,,,
NRS5311_2025_26,36196,Course Grade,Manual/Other,,,,,,
NUT2300_2025_26,33930,Course Grade,Manual/Other,,,,,,
NUT2301_2025_26,35706,Course Grade,Manual/Other,,,,,,
NUT2301_2025_26,36664,Test 1,Manual/Other,,50.0,2026-03-23 00:00:00,,,
NUT2301_2025_26,36747,Test 2,Manual/Other,,50.0,2026-04-13 00:00:00,,,
NUT2302_2025_26,35705,Course Grade,Manual/Other,,,,,,
NUT2303_2025_26,35704,Course Grade,Manual/Other,,,,,,
NUT2303_2025_26,36546,Group Assignment ,Assignments,/assignment/a/NUT2303_2025_26/503f342c-77b8-4575-8546-d3dadd9a5993,100.0,2026-04-01 12:05:00,,,
NUT2303_2025_26,36647,Test 1,Manual/Other,,50.0,,,,
NUT2303_2025_26,36648,Theme 5: Quiz,Tests & Quizzes,8868,31.0,2026-03-15 23:55:00,,,
NUT2303_2025_26,36667,Theme 6: Quiz,Tests & Quizzes,8873,10.0,2026-03-23 23:00:00,,,
NUT2303_2025_26,36826,Test 2,Manual/Other,,40.0,,,,
NUT2304_2025_26,35703,Course Grade,Manual/Other,,,,,,
NUT3310_2025_26,34107,Course Grade,Manual/Other,,,,,,
NUT3310_2025_26,35078,Test 1,Manual/Other,,50.0,2025-10-14 00:00:00,,,
NUT3310_2025_26,35200,Assignment 1,Assignments,/assignment/a/NUT3310_2025_26/f8475ce7-c53f-4588-95c1-f1318648a365,100.0,2025-11-03 23:55:00,,,
NUT3310_2025_26,35260,Test 2,Manual/Other,,40.0,2025-11-06 00:00:00,,,
NUT3310_2025_26,35348,COURSEWORK,Manual/Other,,30.0,,,,
NUT3312_2025_26,34103,Course Grade,Manual/Other,,,,,,
NUT3312_2025_26,35355,Assignment 1,Manual/Other,,30.0,,,,
NUT3312_2025_26,35356,Group Assignment,Manual/Other,,30.0,,,,
NUT3312_2025_26,35357,seminar presentations,Manual/Other,,15.0,,,,
NUT3312_2025_26,35358,test 1,Manual/Other,,44.0,,,,
NUT3312_2025_26,35359,test 2,Manual/Other,,30.0,,,,
NUT3312_2025_26,35360,practical,Manual/Other,,30.0,,,,
NUT3312_2025_26,35462,total,Manual/Other,,150.0,,,,
NUT3312_2025_26,35463,total marks,Manual/Other,,219.0,,,,
NUT3313_2025_26,34108,Course Grade,Manual/Other,,,,,,
NUT3313_2025_26,34752,Theme 3: Class Activity 1,Manual/Other,,20.0,,,,
NUT3313_2025_26,34820,Assignment 1 - Epidemiology in Community Nutrition,Assignments,/assignment/a/NUT3313_2025_26/be7915fe-1601-48f6-bb28-8d97eaf55af1,100.0,2025-09-11 12:00:00,,,
NUT3313_2025_26,34960,Class Activity: Theme 7,Manual/Other,,10.0,,,,
NUT3313_2025_26,35123,Test 1,Manual/Other,,50.0,,,,
NUT3313_2025_26,35290,Test 2,Manual/Other,,50.0,,,,
NUT3313_2025_26,35536,Examination Mark,Manual/Other,,100.0,,,,
NUT3314_2025_26,34104,Course Grade,Manual/Other,,,,,,
NUT3314_2025_26,34826,Assignment 1 - Nutrition Information and Surveillance System,Assignments,/assignment/a/NUT3314_2025_26/577cb921-766b-4e47-9079-163428fee44c,100.0,2025-09-15 12:00:00,,,
NUT3314_2025_26,35122,Test 1,Manual/Other,,50.0,,,,
NUT3314_2025_26,35295,Test 2,Manual/Other,,50.0,,,,
NUT3314_2025_26,35407,Laboratory Practical,Manual/Other,,30.0,,,,
NUT3314_2025_26,35498,Examination Mark,Manual/Other,,100.0,,,,
NUT3315_2025_26,34106,Course Grade,Manual/Other,,,,,,
NUT3316_2025_26,35642,Course Grade,Manual/Other,,,,,,
NUT3321_2025_26,35701,Course Grade,Manual/Other,,,,,,
NUT3322_2025_26,35700,Course Grade,Manual/Other,,,,,,
NUT3323_2025_26,35699,Course Grade,Manual/Other,,,,,,
NUT3323_2025_26,36650,Theme 3.1: Quiz,Tests & Quizzes,8870,20.0,2026-03-16 11:00:00,,,
NUT3323_2025_26,36662,Test 1,Manual/Other,,50.0,,,,
NUT3323_2025_26,36808,Community Nutrition Outreach - Written Report,Assignments,/assignment/a/NUT3323_2025_26/d52af4d1-0f0a-4d69-8703-7231a64deb35,100.0,2026-04-24 17:30:00,,,
NUT3324_2025_26,35698,Course Grade,Manual/Other,,,,,,
NUT3325_2025_26,35697,Course Grade,Manual/Other,,,,,,
NUT3326_2025_26,35606,Course Grade,Manual/Other,,,,,,
NUT3326_2025_26,36665,Test 1,Manual/Other,,50.0,2026-03-23 00:00:00,,,
NUT3326_2025_26,36675,Test 2,Manual/Other,,50.0,2026-04-01 00:00:00,,,
NUT3326_2025_26,36786,Laboratory,Manual/Other,,100.0,2026-04-30 00:00:00,,,
NUT3326_2025_26,36787,Course Work,Manual/Other,,40.0,2026-04-30 00:00:00,,,
NUT4301_2025_26,34290,Course Grade,Manual/Other,,,,,,
NUT4302_2025_26,34297,Course Grade,Manual/Other,,,,,,
NUT4302_2025_26,34783,Class activity 1,Manual/Other,,5.0,,,,
NUT4302_2025_26,35130,Test 1,Manual/Other,,60.0,,,,
NUT4302_2025_26,35201,Assignment 1,Assignments,/assignment/a/NUT4302_2025_26/fef9bc9f-6765-4dbe-8c13-69a4063d5c50,100.0,2025-11-07 23:55:00,,,
NUT4302_2025_26,35343,TEST 2,Manual/Other,,40.0,2025-11-14 00:00:00,,,
NUT4302_2025_26,35347,COURSEWORK,Manual/Other,,40.0,2025-11-20 00:00:00,,,
NUT4302_2025_26,35461,Assignment,Manual/Other,,100.0,,,,
NUT4303_2025_26,34294,Course Grade,Manual/Other,,,,,,
NUT4304_2025_26,34296,Course Grade,Manual/Other,,,,,,
NUT4305_2025_26,34295,Course Grade,Manual/Other,,,,,,
NUT4305_2025_26,34761,Practicum,Manual/Other,,100.0,,,,
NUT4305_2025_26,34762,Oral Report,Manual/Other,,100.0,,,,
NUT4305_2025_26,34946,Written Report,Manual/Other,,100.0,,,,
NUT4306_2025_26,34293,Course Grade,Manual/Other,,,,,,
NUT4307_2025_26,35605,Course Grade,Manual/Other,,,,,,
NUT4308_2025_26,35604,Course Grade,Manual/Other,,,,,,
NUT4308_2025_26,36666,Test 1,Manual/Other,,50.0,,,,
NUT4308_2025_26,36829,Test 2,Manual/Other,,50.0,2026-04-22 00:00:00,,,
NUT4309_2025_26,35603,Course Grade,Manual/Other,,,,,,
NUT4310_2025_26,35602,Course Grade,Manual/Other,,,,,,
NUT4311_2025_26,35601,Course Grade,Manual/Other,,,,,,
NUT4311_2025_26,36649,Theme 5: Quiz,Tests & Quizzes,8869,20.0,2026-03-16 12:00:00,,,
NUT4311_2025_26,36692,Test 1,Manual/Other,,50.0,,,,
NUT4311_2025_26,36737,SELF-REFLECTION IN A NUTRITION CONTEXT: A PERSONAL PORTFOLIO,Assignments,/assignment/a/NUT4311_2025_26/e452aa6c-74b7-4c80-8cc3-43021958ef69,100.0,2026-04-17 14:40:00,,,
NUT4311_2025_26,36778,Test 2,Manual/Other,,30.0,,,,
P1501_2025_26,33865,Course Grade,Manual/Other,,,,,,
P1501_2025_26,35409,CRSWK,Manual/Other,,100.0,,,,
P1502_2025_26,35658,Course Grade,Manual/Other,,,,,,
P1533_2025_26,33878,Course Grade,Manual/Other,,,,,,
P1533_2025_26,35410,CW,Manual/Other,,100.0,,,,
P1534_2025_26,35573,Course Grade,Manual/Other,,,,,,
P1534_2025_26,36835,CW,Manual/Other,,100.0,,,,
P2407_2025_26,34343,Course Grade,Manual/Other,,,,,,
P2500_2025_26,34068,Course Grade,Manual/Other,,,,,,
P2501_2025_26,35972,Course Grade,Manual/Other,,,,,,
P2503_2025_26,36171,Course Grade,Manual/Other,,,,,,
P2504_2025_26,34069,Course Grade,Manual/Other,,,,,,
P2504_2025_26,35377,CRS,Manual/Other,,100.0,,,,
P2505_2025_26,34157,Course Grade,Manual/Other,,,,,,
P2508_2025_26,35971,Course Grade,Manual/Other,,,,,,
P339_2025_26,34903,Course Grade,Manual/Other,,,,,,
P3405_2025_26,34523,Course Grade,Manual/Other,,,,,,
P3405_2025_26,35376,CRS,Manual/Other,,100.0,,,,
P3409_2025_26,34456,Course Grade,Manual/Other,,,,,,
P342_2025_26,35865,Course Grade,Manual/Other,,,,,,
P3500_2025_26,35843,Course Grade,Manual/Other,,,,,,
P3501_2025_26,35842,Course Grade,Manual/Other,,,,,,
P3502_2025_26,35970,Course Grade,Manual/Other,,,,,,
P3504_2025_26,34641,Course Grade,Manual/Other,,,,,,
P3507_2025_26,34372,Course Grade,Manual/Other,,,,,,
P3508_2025_26,33980,Course Grade,Manual/Other,,,,,,
P3509_2025_26,34348,Course Grade,Manual/Other,,,,,,
P4206_2025_26,34196,Course Grade,Manual/Other,,,,,,
P4306_2025_26,35740,Course Grade,Manual/Other,,,,,,
P4500_2025_26,34193,Course Grade,Manual/Other,,,,,,
P4501_2025_26,35739,Course Grade,Manual/Other,,,,,,
P4503_2025_26,34194,Course Grade,Manual/Other,,,,,,
P4504_2025_26,35738,Course Grade,Manual/Other,,,,,,
P4508_2025_26,34195,Course Grade,Manual/Other,,,,,,
P4509_2025_26,35737,Course Grade,Manual/Other,,,,,,
P4510_2025_26,34302,Course Grade,Manual/Other,,,,,,
PA1302_2025_26,35846,Course Grade,Manual/Other,,,,,,
PA1302_2025_26,36733,PA1302 Test 2,Tests & Quizzes,8894,42.0,2026-04-10 13:05:00,,,
PA1302_2025_26,36827,PA1302 Make-up test,Tests & Quizzes,8897,50.0,2026-04-22 19:40:00,,,
PA2301_2025_26,34072,Course Grade,Manual/Other,,,,,,
PA2302_2025_26,35797,Course Grade,Manual/Other,,,,,,
PA2303_2025_26,34487,Course Grade,Manual/Other,,,,,,
PA2303_2025_26,35080,PA2303 - Assignment 2,Assignments,/assignment/a/PA2303_2025_26/a5cf6a03-fecc-4ae5-9461-893119d7f7e2,25.0,2025-10-29 16:05:00,,,
PA2303_2025_26,35102,Assignment 1,Assignments,/assignment/a/PA2303_2025_26/c4d7a80f-3a11-4798-a418-3d4db45a1c48,25.0,2025-11-30 13:55:00,,,
PA2303_2025_26,35388,PA2303 - Test 1,Tests & Quizzes,8792,50.0,2025-11-17 16:30:00,,,
PA3301_2025_26,34117,Course Grade,Manual/Other,,,,,,
PA3302_2025_26,35754,Course Grade,Manual/Other,,,,,,
PA3303_2025_26,34123,Course Grade,Manual/Other,,,,,,
PA3303_2025_26,35079,Quiz 1 - Core concepts in Organisation Theory,Assignments,/assignment/a/PA3303_2025_26/d9ce4a1d-d4c7-4bc2-a99d-461403dc3836,25.0,2025-11-30 15:30:00,,,
PA3303_2025_26,35246,PA3303 Test,Tests & Quizzes,8734,48.0,2025-11-05 12:35:00,,,
PA3303_2025_26,35298,Assignment 2 - Unit 5 Assessment,Assignments,/assignment/a/PA3303_2025_26/9def9303-b97a-48f8-82b2-835d7af52a75,25.0,2025-11-11 10:00:00,,,
PA3303_2025_26,35316,Make-up Test,Tests & Quizzes,8768,25.0,2025-11-12 13:00:00,,,
PA3304_2025_26,35753,Course Grade,Manual/Other,,,,,,
